PERMNO,DATE,RET,YEAR
10177,09/14/1999,0.000000,1999
10177,09/15/1999,-0.041667,1999
10177,09/16/1999,-0.086957,1999
10177,09/17/1999,0.023810,1999
10177,09/20/1999,0.000000,1999
10177,09/21/1999,-0.069767,1999
10177,09/22/1999,0.075000,1999
10177,09/23/1999,0.046512,1999
10177,09/24/1999,-0.111111,1999
10177,09/27/1999,-0.200000,1999
10177,09/28/1999,0.031250,1999
10177,09/29/1999,0.000000,1999
10177,09/30/1999,0.060606,1999
10177,10/01/1999,-0.057143,1999
10177,10/04/1999,0.030303,1999
10177,10/05/1999,0.000000,1999
10177,10/06/1999,0.014706,1999
10177,10/07/1999,0.014493,1999
10177,10/08/1999,0.085714,1999
10177,10/11/1999,0.000000,1999
10177,10/12/1999,-0.078947,1999
10177,10/13/1999,0.000000,1999
10177,10/14/1999,-0.028571,1999
10177,10/15/1999,0.147059,1999
10177,10/18/1999,-0.025641,1999
10177,10/19/1999,0.000000,1999
10177,10/20/1999,0.000000,1999
10177,10/21/1999,-0.131579,1999
10177,10/22/1999,0.030303,1999
10177,10/25/1999,0.000000,1999
10177,10/26/1999,0.029412,1999
10177,10/27/1999,-0.085714,1999
10177,10/28/1999,0.031250,1999
10177,10/29/1999,-0.030303,1999
10177,11/01/1999,0.031250,1999
10177,11/02/1999,-0.090909,1999
10177,11/03/1999,0.066667,1999
10177,11/04/1999,-0.062500,1999
10177,11/05/1999,0.100000,1999
10177,11/08/1999,-0.030303,1999
10177,11/09/1999,-0.125000,1999
10177,11/10/1999,-0.142857,1999
10177,11/11/1999,0.000000,1999
10177,11/12/1999,0.166667,1999
10177,11/15/1999,0.142857,1999
10177,11/16/1999,0.000000,1999
10177,11/17/1999,0.000000,1999
10177,11/18/1999,0.000000,1999
10177,11/19/1999,0.062500,1999
10177,11/22/1999,-0.058824,1999
10177,11/23/1999,0.000000,1999
10177,11/24/1999,0.000000,1999
10177,11/26/1999,0.031250,1999
10177,11/29/1999,-0.030303,1999
10177,11/30/1999,0.031250,1999
10177,12/01/1999,0.030303,1999
10177,12/02/1999,-0.058824,1999
10177,12/03/1999,0.031250,1999
10177,12/06/1999,-0.030303,1999
10177,12/07/1999,0.000000,1999
10177,12/08/1999,0.000000,1999
10177,12/09/1999,0.031250,1999
10177,12/10/1999,-0.030303,1999
10177,12/13/1999,-0.031250,1999
10177,12/14/1999,0.032258,1999
10177,12/15/1999,-0.031250,1999
10177,12/16/1999,0.000000,1999
10177,12/17/1999,-0.032258,1999
10177,12/20/1999,-0.066667,1999
10177,12/21/1999,0.053571,1999
10177,12/22/1999,-0.118644,1999
10177,12/23/1999,0.000000,1999
10177,12/27/1999,0.000000,1999
10177,12/28/1999,0.076923,1999
10177,12/29/1999,0.035714,1999
10177,12/30/1999,0.206897,1999
10177,12/31/1999,0.257143,1999
10952,01/04/1999,-0.030303,1999
10952,01/05/1999,0.010417,1999
10952,01/06/1999,0.010309,1999
10952,01/07/1999,0.010204,1999
10952,01/08/1999,0.000000,1999
10952,01/11/1999,-0.030303,1999
10952,01/12/1999,0.031250,1999
10952,01/13/1999,0.000000,1999
10952,01/14/1999,0.000000,1999
10952,01/15/1999,-0.005051,1999
10952,01/19/1999,-0.025381,1999
10952,01/20/1999,0.062500,1999
10952,01/21/1999,0.000000,1999
10952,01/22/1999,0.000000,1999
10952,01/25/1999,-0.019608,1999
10952,01/26/1999,0.030000,1999
10952,01/27/1999,0.000000,1999
10952,01/28/1999,-0.067961,1999
10952,01/29/1999,-0.083333,1999
10952,02/01/1999,0.034091,1999
10952,02/02/1999,0.010989,1999
10952,02/03/1999,-0.043478,1999
10952,02/04/1999,0.056818,1999
10952,02/05/1999,0.000000,1999
10952,02/08/1999,0.000000,1999
10952,02/09/1999,-0.010753,1999
10952,02/10/1999,-0.021739,1999
10952,02/11/1999,0.022222,1999
10952,02/12/1999,0.000000,1999
10952,02/16/1999,0.000000,1999
10952,02/17/1999,0.000000,1999
10952,02/18/1999,0.000000,1999
10952,02/19/1999,0.000000,1999
10952,02/22/1999,0.000000,1999
10952,02/23/1999,0.000000,1999
10952,02/24/1999,0.000000,1999
10952,02/25/1999,-0.026087,1999
10952,02/26/1999,-0.034091,1999
10952,03/01/1999,0.000000,1999
10952,03/02/1999,0.011765,1999
10952,03/03/1999,-0.023256,1999
10952,03/04/1999,0.047619,1999
10952,03/05/1999,-0.045455,1999
10952,03/08/1999,-0.023810,1999
10952,03/09/1999,0.012195,1999
10952,03/10/1999,-0.012048,1999
10952,03/11/1999,0.000000,1999
10952,03/12/1999,0.000000,1999
10952,03/15/1999,0.000000,1999
10952,03/16/1999,0.000000,1999
10952,03/17/1999,0.024390,1999
10952,03/18/1999,0.000000,1999
10952,03/19/1999,0.000000,1999
10952,03/22/1999,0.000000,1999
10952,03/23/1999,0.000000,1999
10952,03/24/1999,0.000000,1999
10952,03/25/1999,0.000000,1999
10952,03/26/1999,0.000000,1999
10952,03/29/1999,0.000000,1999
10952,03/30/1999,-0.047619,1999
10952,03/31/1999,0.025000,1999
10952,04/01/1999,-0.048780,1999
10952,04/05/1999,0.025641,1999
10952,04/06/1999,0.000000,1999
10952,04/07/1999,0.000000,1999
10952,04/08/1999,0.000000,1999
10952,04/09/1999,-0.037500,1999
10952,04/12/1999,0.038961,1999
10952,04/13/1999,-0.037500,1999
10952,04/14/1999,-0.038961,1999
10952,04/15/1999,0.040541,1999
10952,04/16/1999,-0.038961,1999
10952,04/19/1999,0.040541,1999
10952,04/20/1999,0.000000,1999
10952,04/21/1999,0.000000,1999
10952,04/22/1999,0.000000,1999
10952,04/23/1999,0.000000,1999
10952,04/26/1999,-0.012987,1999
10952,04/27/1999,0.000000,1999
10952,04/28/1999,0.013158,1999
10952,04/29/1999,0.000000,1999
10952,04/30/1999,0.051948,1999
10952,05/03/1999,-0.037037,1999
10952,05/04/1999,0.000000,1999
10952,05/05/1999,-0.012821,1999
10952,05/06/1999,-0.012987,1999
10952,05/07/1999,0.013158,1999
10952,05/10/1999,0.000000,1999
10952,05/11/1999,0.000000,1999
10952,05/12/1999,0.012987,1999
10952,05/13/1999,-0.012821,1999
10952,05/14/1999,0.000000,1999
10952,05/17/1999,0.000000,1999
10952,05/18/1999,-0.012987,1999
10952,05/19/1999,0.000000,1999
10952,05/20/1999,-0.006579,1999
10952,05/21/1999,0.006623,1999
10952,05/24/1999,-0.013158,1999
10952,05/25/1999,0.021333,1999
10952,05/26/1999,0.000000,1999
10952,05/27/1999,-0.013333,1999
10952,05/28/1999,-0.013514,1999
10952,06/01/1999,0.000000,1999
10952,06/02/1999,0.013699,1999
10952,06/03/1999,0.013514,1999
10952,06/04/1999,-0.013333,1999
10952,06/07/1999,-0.027027,1999
10952,06/08/1999,0.013889,1999
10952,06/09/1999,0.000000,1999
10952,06/10/1999,-0.123288,1999
10952,06/11/1999,0.187500,1999
10952,06/14/1999,-0.052632,1999
10952,06/15/1999,0.000000,1999
10952,06/16/1999,0.000000,1999
10952,06/17/1999,-0.055556,1999
10952,06/18/1999,0.117647,1999
10952,06/21/1999,0.052632,1999
10952,06/22/1999,-0.050000,1999
10952,06/23/1999,0.013158,1999
10952,06/24/1999,-0.012987,1999
10952,06/25/1999,0.013158,1999
10952,06/28/1999,0.000000,1999
10952,06/29/1999,-0.064935,1999
10952,06/30/1999,0.069444,1999
10952,07/01/1999,0.000000,1999
10952,07/02/1999,-0.064935,1999
10952,07/06/1999,0.111111,1999
10952,07/07/1999,-0.050000,1999
10952,07/08/1999,-0.006579,1999
10952,07/09/1999,0.000000,1999
10952,07/12/1999,0.000000,1999
10952,07/13/1999,0.000000,1999
10952,07/14/1999,0.000000,1999
10952,07/15/1999,0.000000,1999
10952,07/16/1999,0.000000,1999
10952,07/19/1999,-0.086093,1999
10952,07/20/1999,0.057971,1999
10952,07/21/1999,-0.054795,1999
10952,07/22/1999,0.050725,1999
10952,07/23/1999,0.000000,1999
10952,07/26/1999,0.000000,1999
10952,07/27/1999,0.000000,1999
10952,07/28/1999,-0.027586,1999
10952,07/29/1999,-0.035461,1999
10952,07/30/1999,0.051471,1999
10952,08/02/1999,0.006993,1999
10952,08/03/1999,0.000000,1999
10952,08/04/1999,-0.041667,1999
10952,08/05/1999,0.000000,1999
10952,08/06/1999,0.000000,1999
10952,08/09/1999,0.000000,1999
10952,08/10/1999,0.000000,1999
10952,08/11/1999,0.000000,1999
10952,08/12/1999,0.000000,1999
10952,08/13/1999,0.000000,1999
10952,08/16/1999,0.014493,1999
10952,08/17/1999,-0.014286,1999
10952,08/18/1999,0.000000,1999
10952,08/19/1999,-0.007246,1999
10952,08/20/1999,0.007299,1999
10952,08/23/1999,0.000000,1999
10952,08/24/1999,0.000000,1999
10952,08/25/1999,0.000000,1999
10952,08/26/1999,0.023188,1999
10952,08/27/1999,0.000000,1999
10952,08/30/1999,0.000000,1999
10952,08/31/1999,0.000000,1999
10952,09/01/1999,0.000000,1999
10952,09/02/1999,0.000000,1999
10952,09/03/1999,0.000000,1999
10952,09/07/1999,0.000000,1999
10952,09/08/1999,0.000000,1999
10952,09/09/1999,0.000000,1999
10952,09/10/1999,0.000000,1999
10952,09/13/1999,0.333333,1999
10952,09/14/1999,-0.260870,1999
10952,09/15/1999,0.044118,1999
10952,09/16/1999,-0.014085,1999
10952,09/17/1999,0.100000,1999
10952,09/20/1999,0.000000,1999
10952,09/21/1999,0.000000,1999
10952,09/22/1999,0.000000,1999
10952,09/23/1999,0.000000,1999
10952,09/24/1999,0.000000,1999
10952,09/27/1999,-0.045455,1999
10952,09/28/1999,0.020408,1999
10952,09/29/1999,-0.066667,1999
10952,09/30/1999,0.060714,1999
10952,10/01/1999,-0.003367,1999
10952,10/04/1999,0.000000,1999
10952,10/05/1999,-0.081081,1999
10952,10/06/1999,0.000000,1999
10952,10/07/1999,0.088235,1999
10952,10/08/1999,0.000000,1999
10952,10/11/1999,0.000000,1999
10952,10/12/1999,0.000000,1999
10952,10/13/1999,0.000000,1999
10952,10/14/1999,0.000000,1999
10952,10/15/1999,-0.108108,1999
10952,10/18/1999,-0.151515,1999
10952,10/19/1999,0.000000,1999
10952,10/20/1999,-0.071429,1999
10952,10/21/1999,0.076923,1999
10952,10/22/1999,0.000000,1999
10952,10/25/1999,0.160714,1999
10952,10/26/1999,0.000000,1999
10952,10/27/1999,0.000000,1999
10952,10/28/1999,0.000000,1999
10952,10/29/1999,0.015385,1999
10952,11/01/1999,0.015152,1999
10952,11/02/1999,0.000000,1999
10952,11/03/1999,-0.044776,1999
10952,11/04/1999,0.093750,1999
10952,11/05/1999,0.007143,1999
10952,11/08/1999,-0.106383,1999
10952,11/09/1999,0.119048,1999
10952,11/10/1999,0.000000,1999
10952,11/11/1999,0.000000,1999
10952,11/12/1999,-0.113475,1999
10952,11/15/1999,0.124000,1999
10952,11/16/1999,0.010676,1999
10952,11/17/1999,0.000000,1999
10952,11/18/1999,0.000000,1999
10952,11/19/1999,-0.098592,1999
10952,11/22/1999,0.109375,1999
10952,11/23/1999,0.000000,1999
10952,11/24/1999,0.057746,1999
10952,11/26/1999,0.000000,1999
10952,11/29/1999,0.000000,1999
10952,11/30/1999,0.000000,1999
10952,12/01/1999,0.000000,1999
10952,12/02/1999,0.040816,1999
10952,12/03/1999,0.000000,1999
10952,12/06/1999,0.019608,1999
10952,12/07/1999,-0.009615,1999
10952,12/08/1999,0.087379,1999
10952,12/09/1999,0.023810,1999
10952,12/10/1999,-0.063953,1999
10952,12/13/1999,-0.006211,1999
10952,12/14/1999,0.081250,1999
10952,12/15/1999,0.000000,1999
10952,12/16/1999,-0.017341,1999
10952,12/17/1999,0.029412,1999
10952,12/20/1999,0.000000,1999
10952,12/21/1999,0.005714,1999
10952,12/22/1999,0.045455,1999
10952,12/23/1999,0.021739,1999
10952,12/27/1999,-0.021277,1999
10952,12/28/1999,0.065217,1999
10952,12/29/1999,0.000000,1999
10952,12/30/1999,-0.061224,1999
10952,12/31/1999,0.065217,1999
10972,01/04/1999,-0.016129,1999
10972,01/05/1999,0.016393,1999
10972,01/06/1999,-0.096774,1999
10972,01/07/1999,0.000000,1999
10972,01/08/1999,0.000000,1999
10972,01/11/1999,0.000000,1999
10972,01/12/1999,0.000000,1999
10972,01/13/1999,0.000000,1999
10972,01/14/1999,0.017857,1999
10972,01/15/1999,-0.087719,1999
10972,01/19/1999,0.076923,1999
10972,01/20/1999,0.000000,1999
10972,01/21/1999,0.035714,1999
10972,01/22/1999,-0.034483,1999
10972,01/25/1999,0.000000,1999
10972,01/26/1999,-0.017857,1999
10972,01/27/1999,0.018182,1999
10972,01/28/1999,0.000000,1999
10972,01/29/1999,0.000000,1999
10972,02/01/1999,0.053571,1999
10972,02/02/1999,-0.033898,1999
10972,02/03/1999,-0.035088,1999
10972,02/04/1999,0.018182,1999
10972,02/05/1999,-0.017857,1999
10972,02/08/1999,0.018182,1999
10972,02/09/1999,-0.017857,1999
10972,02/10/1999,0.018182,1999
10972,02/11/1999,0.000000,1999
10972,02/12/1999,-0.035714,1999
10972,02/16/1999,0.018519,1999
10972,02/17/1999,0.018182,1999
10972,02/18/1999,0.000000,1999
10972,02/19/1999,-0.017857,1999
10972,02/22/1999,0.000000,1999
10972,02/23/1999,0.018182,1999
10972,02/24/1999,-0.017857,1999
10972,02/25/1999,0.018182,1999
10972,02/26/1999,-0.071429,1999
10972,03/01/1999,0.000000,1999
10972,03/02/1999,0.000000,1999
10972,03/03/1999,0.076923,1999
10972,03/04/1999,0.107143,1999
10972,03/05/1999,-0.032258,1999
10972,03/08/1999,0.000000,1999
10972,03/09/1999,0.000000,1999
10972,03/10/1999,-0.033333,1999
10972,03/11/1999,0.000000,1999
10972,03/12/1999,-0.034483,1999
10972,03/15/1999,-0.071429,1999
10972,03/16/1999,0.000000,1999
10972,03/17/1999,0.038462,1999
10972,03/18/1999,0.000000,1999
10972,03/19/1999,-0.018519,1999
10972,03/22/1999,0.000000,1999
10972,03/23/1999,0.000000,1999
10972,03/24/1999,-0.018868,1999
10972,03/25/1999,0.057692,1999
10972,03/26/1999,0.000000,1999
10972,03/29/1999,0.000000,1999
10972,03/30/1999,0.000000,1999
10972,03/31/1999,-0.236364,1999
10972,04/01/1999,0.166667,1999
10972,04/05/1999,0.020408,1999
10972,04/06/1999,0.160000,1999
10972,04/07/1999,-0.017241,1999
10972,04/08/1999,-0.035088,1999
10972,04/09/1999,0.090909,1999
10972,04/12/1999,-0.100000,1999
10972,04/13/1999,-0.037037,1999
10972,04/14/1999,-0.076923,1999
10972,04/15/1999,0.041667,1999
10972,04/16/1999,-0.020000,1999
10972,04/19/1999,0.020408,1999
10972,04/20/1999,0.100000,1999
10972,04/21/1999,0.018182,1999
10972,04/22/1999,-0.035714,1999
10972,04/23/1999,-0.018519,1999
10972,04/26/1999,-0.018868,1999
10972,04/27/1999,0.019231,1999
10972,04/28/1999,0.000000,1999
10972,04/29/1999,-0.018868,1999
10972,04/30/1999,-0.038462,1999
10972,05/03/1999,0.000000,1999
10972,05/04/1999,0.040000,1999
10972,05/05/1999,0.057692,1999
10972,05/06/1999,-0.018182,1999
10972,05/07/1999,-0.037037,1999
10972,05/10/1999,0.038462,1999
10972,05/11/1999,0.000000,1999
10972,05/12/1999,0.018519,1999
10972,05/13/1999,-0.018182,1999
10972,05/14/1999,-0.055556,1999
10972,05/17/1999,0.019608,1999
10972,05/18/1999,0.000000,1999
10972,05/19/1999,-0.038462,1999
10972,05/20/1999,0.080000,1999
10972,05/21/1999,0.000000,1999
10972,05/24/1999,0.037037,1999
10972,05/25/1999,-0.071429,1999
10972,05/26/1999,0.000000,1999
10972,05/27/1999,0.000000,1999
10972,05/28/1999,0.000000,1999
10972,06/01/1999,0.038462,1999
10972,06/02/1999,-0.018519,1999
10972,06/03/1999,0.018868,1999
10972,06/04/1999,-0.037037,1999
10972,06/07/1999,0.000000,1999
10972,06/08/1999,0.038462,1999
10972,06/09/1999,0.000000,1999
10972,06/10/1999,0.000000,1999
10972,06/11/1999,-0.018519,1999
10972,06/14/1999,0.018868,1999
10972,06/15/1999,-0.111111,1999
10972,06/16/1999,0.041667,1999
10972,06/17/1999,0.040000,1999
10972,06/18/1999,0.038462,1999
10972,06/21/1999,-0.018519,1999
10972,06/22/1999,0.018868,1999
10972,06/23/1999,-0.018519,1999
10972,06/24/1999,0.037736,1999
10972,06/25/1999,-0.018182,1999
10972,06/28/1999,0.000000,1999
10972,06/29/1999,-0.037037,1999
10972,06/30/1999,0.019231,1999
10972,07/01/1999,0.018868,1999
10972,07/02/1999,0.000000,1999
10972,07/06/1999,0.000000,1999
10972,07/07/1999,0.018519,1999
10972,07/08/1999,0.000000,1999
10972,07/09/1999,0.090909,1999
10972,07/12/1999,0.033333,1999
10972,07/13/1999,-0.016129,1999
10972,07/14/1999,-0.016393,1999
10972,07/15/1999,-0.100000,1999
10972,07/16/1999,0.037037,1999
10972,07/19/1999,0.071429,1999
10972,07/20/1999,-0.016667,1999
10972,07/21/1999,0.000000,1999
10972,07/22/1999,0.016949,1999
10972,07/23/1999,0.033333,1999
10972,07/26/1999,-0.096774,1999
10972,07/27/1999,0.035714,1999
10972,07/28/1999,0.000000,1999
10972,07/29/1999,0.034483,1999
10972,07/30/1999,-0.033333,1999
10972,08/02/1999,0.000000,1999
10972,08/03/1999,0.034483,1999
10972,08/04/1999,0.000000,1999
10972,08/05/1999,0.000000,1999
10972,08/06/1999,0.000000,1999
10972,08/09/1999,0.000000,1999
10972,08/10/1999,0.000000,1999
10972,08/11/1999,-0.016667,1999
10972,08/12/1999,0.016949,1999
10972,08/13/1999,0.000000,1999
10972,08/16/1999,-0.033333,1999
10972,08/17/1999,0.000000,1999
10972,08/18/1999,0.000000,1999
10972,08/19/1999,0.000000,1999
10972,08/20/1999,0.034483,1999
10972,08/23/1999,0.066667,1999
10972,08/24/1999,0.031250,1999
10972,08/25/1999,-0.030303,1999
10972,08/26/1999,-0.031250,1999
10972,08/27/1999,0.000000,1999
10972,08/30/1999,0.000000,1999
10972,08/31/1999,-0.032258,1999
10972,09/01/1999,0.000000,1999
10972,09/02/1999,-0.033333,1999
10972,09/03/1999,0.034483,1999
10972,09/07/1999,0.066667,1999
10972,09/08/1999,0.015625,1999
10972,09/09/1999,-0.015385,1999
10972,09/10/1999,0.031250,1999
10972,09/13/1999,-0.060606,1999
10972,09/14/1999,-0.032258,1999
10972,09/15/1999,-0.033333,1999
10972,09/16/1999,0.000000,1999
10972,09/17/1999,-0.034483,1999
10972,09/20/1999,0.000000,1999
10972,09/21/1999,0.017857,1999
10972,09/22/1999,0.000000,1999
10972,09/23/1999,-0.017544,1999
10972,09/24/1999,0.000000,1999
10972,09/27/1999,0.000000,1999
10972,09/28/1999,-0.035714,1999
10972,09/29/1999,0.000000,1999
10972,09/30/1999,0.018519,1999
10972,10/01/1999,-0.018182,1999
10972,10/04/1999,0.000000,1999
10972,10/05/1999,0.000000,1999
10972,10/06/1999,0.037037,1999
10972,10/07/1999,-0.017857,1999
10972,10/08/1999,0.000000,1999
10972,10/11/1999,0.018182,1999
10972,10/12/1999,-0.107143,1999
10972,10/13/1999,0.040000,1999
10972,10/14/1999,-0.038462,1999
10972,10/15/1999,0.020000,1999
10972,10/18/1999,0.058824,1999
10972,10/19/1999,0.000000,1999
10972,10/20/1999,-0.037037,1999
10972,10/21/1999,0.019231,1999
10972,10/22/1999,0.018868,1999
10972,10/25/1999,-0.111111,1999
10972,10/26/1999,0.041667,1999
10972,10/27/1999,-0.060000,1999
10972,10/28/1999,0.063830,1999
10972,10/29/1999,0.080000,1999
10972,11/01/1999,0.000000,1999
10972,11/02/1999,0.037037,1999
10972,11/03/1999,0.035714,1999
10972,11/04/1999,0.000000,1999
10972,11/05/1999,0.000000,1999
10972,11/08/1999,0.000000,1999
10972,11/09/1999,-0.034483,1999
10972,11/10/1999,0.000000,1999
10972,11/11/1999,0.000000,1999
10972,11/12/1999,0.000000,1999
10972,11/15/1999,-0.035714,1999
10972,11/16/1999,0.037037,1999
10972,11/17/1999,-0.035714,1999
10972,11/18/1999,0.000000,1999
10972,11/19/1999,-0.037037,1999
10972,11/22/1999,-0.019231,1999
10972,11/23/1999,0.000000,1999
10972,11/24/1999,0.000000,1999
10972,11/26/1999,0.000000,1999
10972,11/29/1999,0.019608,1999
10972,11/30/1999,-0.019231,1999
10972,12/01/1999,0.039216,1999
10972,12/02/1999,-0.056604,1999
10972,12/03/1999,-0.020000,1999
10972,12/06/1999,-0.102041,1999
10972,12/07/1999,0.045455,1999
10972,12/08/1999,0.000000,1999
10972,12/09/1999,-0.043478,1999
10972,12/10/1999,0.000000,1999
10972,12/13/1999,0.000000,1999
10972,12/14/1999,0.045455,1999
10972,12/15/1999,0.043478,1999
10972,12/16/1999,-0.083333,1999
10972,12/17/1999,0.045455,1999
10972,12/20/1999,-0.021739,1999
10972,12/21/1999,0.022222,1999
10972,12/22/1999,0.000000,1999
10972,12/23/1999,0.000000,1999
10972,12/27/1999,-0.043478,1999
10972,12/28/1999,0.000000,1999
10972,12/29/1999,0.045455,1999
10972,12/30/1999,0.000000,1999
10972,12/31/1999,0.043478,1999
11839,01/04/1999,-0.014164,1999
11839,01/05/1999,-0.014368,1999
11839,01/06/1999,0.014577,1999
11839,01/07/1999,-0.028736,1999
11839,01/08/1999,0.023669,1999
11839,01/11/1999,0.005780,1999
